id,kind,title,url,duration_sec,phases,intents,recommendation_score,source,transcript_status,playlist_id,playlist_title,position,summary,abstract,purpose,watch_when,next_task
sp-eXVLT6ug,video,"""Clase Final: Cómo Seguir Creciendo con Mercado Libre, Amazon y Dropshipping Profesional""",https://www.youtube.com/watch?v=sp-eXVLT6ug,3799.0,F1_entender_modelo|F4_tienda_canal|F8_optimizacion_escala,vender_marketplace,1,@beglobalpro,pending,,,,,,,,
Q8EBav7jwKw,video,Clase 4: Creación de tu tienda en linea con Shopify | Bootcamp de Ecommerce,https://www.youtube.com/watch?v=Q8EBav7jwKw,3527.0,F1_entender_modelo|F4_tienda_canal,configurar_tienda,1,@beglobalpro,pending,,,,,,,,
n7gEqNA-8tg,video,Cómo Publicar Productos y Crear Descripciones que Venden | Clase 3,https://www.youtube.com/watch?v=n7gEqNA-8tg,3540.0,F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
vZZsTtAB7AU,video,Estrategias para Seleccionar Productos y Establecer Precios Rentables | Clase 2,https://www.youtube.com/watch?v=vZZsTtAB7AU,5439.0,F2_producto_nicho|F5_contenido_lanzamiento|F6_ventas_cierre,elegir_producto|crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
S7OzhrQ4II0,video,Nombra tu Marca y Diseña un Logo que Venda | Bootcamp de Ecommerce | Clase 1,https://www.youtube.com/watch?v=S7OzhrQ4II0,2511.0,F1_entender_modelo|F5_contenido_lanzamiento,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
JaFAVD27xoA,video,Clase 4: Creación de tu tienda en linea con Shopify | Bootcamp de Ecommerce,https://www.youtube.com/watch?v=JaFAVD27xoA,3487.0,F1_entender_modelo|F4_tienda_canal,configurar_tienda,1,@beglobalpro,pending,,,,,,,,
N5Weg2wxDRc,video,Cómo Publicar Productos y Crear Descripciones que Venden | Clase 3,https://www.youtube.com/watch?v=N5Weg2wxDRc,2658.0,F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
eUnXK48zuac,video,Estrategias para Seleccionar Productos y Establecer Precios Rentables | Clase 2,https://www.youtube.com/watch?v=eUnXK48zuac,4584.0,F2_producto_nicho|F5_contenido_lanzamiento|F6_ventas_cierre,elegir_producto|crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
Plj0n2DInnU,video,Nombra tu Marca y Diseña un Logo que Venda | Bootcamp de Ecommerce | Clase 1,https://www.youtube.com/watch?v=Plj0n2DInnU,2299.0,F1_entender_modelo|F5_contenido_lanzamiento,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
jSZAOCPwi2Q,video,"""Clase Final: Cómo Seguir Creciendo con Mercado Libre, Amazon y Dropshipping Profesional""",https://www.youtube.com/watch?v=jSZAOCPwi2Q,3563.0,F1_entender_modelo|F4_tienda_canal|F8_optimizacion_escala,vender_marketplace,1,@beglobalpro,pending,,,,,,,,
WLCw1WM1ZD4,video,Clase 4: Creación de tu tienda en linea con Shopify | Bootcamp de Ecommerce,https://www.youtube.com/watch?v=WLCw1WM1ZD4,2949.0,F1_entender_modelo|F4_tienda_canal,configurar_tienda,1,@beglobalpro,pending,,,,,,,,
05XE3zjYbmM,video,Cómo Publicar Productos y Crear Descripciones que Venden | Clase 3,https://www.youtube.com/watch?v=05XE3zjYbmM,3341.0,F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
G5DbR21yPok,video,Estrategias para Seleccionar Productos y Establecer Precios Rentables | Clase 2,https://www.youtube.com/watch?v=G5DbR21yPok,4591.0,F2_producto_nicho|F5_contenido_lanzamiento|F6_ventas_cierre,elegir_producto|crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
TtAa7KKu8QA,video,Nombra tu Marca y Diseña un Logo que Venda | Bootcamp de Ecommerce | Clase 1,https://www.youtube.com/watch?v=TtAa7KKu8QA,2019.0,F1_entender_modelo|F5_contenido_lanzamiento,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
DaYSqMsLETk,video,"""Clase Final: Cómo Seguir Creciendo con Mercado Libre, Amazon y Dropshipping Profesional""",https://www.youtube.com/watch?v=DaYSqMsLETk,4003.0,F1_entender_modelo|F4_tienda_canal|F8_optimizacion_escala,vender_marketplace,1,@beglobalpro,pending,,,,,,,,
2u7FPyecjRs,video,Clase 4: Creación de tu tienda en linea con Shopify | Bootcamp de Ecommerce,https://www.youtube.com/watch?v=2u7FPyecjRs,2734.0,F1_entender_modelo|F4_tienda_canal,configurar_tienda,1,@beglobalpro,pending,,,,,,,,
j-ubjYbZLtc,video,Cómo Publicar Productos y Crear Descripciones que Venden | Clase 3,https://www.youtube.com/watch?v=j-ubjYbZLtc,3644.0,F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
OWQtLYUPkBA,video,Estrategias para Seleccionar Productos y Establecer Precios Rentables | Clase 2,https://www.youtube.com/watch?v=OWQtLYUPkBA,4500.0,F2_producto_nicho|F5_contenido_lanzamiento|F6_ventas_cierre,elegir_producto|crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
ADgFja2K8kI,video,Nombra tu Marca y Diseña un Logo que Venda | Bootcamp de Ecommerce | Clase 1,https://www.youtube.com/watch?v=ADgFja2K8kI,2358.0,F1_entender_modelo|F5_contenido_lanzamiento,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
d3c0RhzeFUw,video,"""Clase Final: Cómo Seguir Creciendo con Mercado Libre, Amazon y Dropshipping Profesional""",https://www.youtube.com/watch?v=d3c0RhzeFUw,4741.0,F1_entender_modelo|F4_tienda_canal|F8_optimizacion_escala,vender_marketplace,1,@beglobalpro,pending,,,,,,,,
waKX0ugW94s,video,Clase 4: Creación de tu tienda en linea con Shopify | Bootcamp de Ecommerce,https://www.youtube.com/watch?v=waKX0ugW94s,3429.0,F1_entender_modelo|F4_tienda_canal,configurar_tienda,1,@beglobalpro,pending,,,,,,,,
Pe6XHhhU-KE,video,Cómo Publicar Productos y Crear Descripciones que Venden | Clase 3,https://www.youtube.com/watch?v=Pe6XHhhU-KE,3808.0,F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
YV_gadxM2KM,video,Estrategias para Seleccionar Productos y Establecer Precios Rentables | Clase 2,https://www.youtube.com/watch?v=YV_gadxM2KM,5263.0,F2_producto_nicho|F5_contenido_lanzamiento|F6_ventas_cierre,elegir_producto|crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
1ew6X-tTTfk,video,e 1: Nombra tu Marca y Diseña un Logo que Venda | Bootcamp de Ecommerce,https://www.youtube.com/watch?v=1ew6X-tTTfk,2863.0,F1_entender_modelo|F5_contenido_lanzamiento,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
I_5CgEgGQis,video,Ep 12 ¿Como emprender siendo papas?,https://www.youtube.com/watch?v=I_5CgEgGQis,3066.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
t-Pa81kFdY0,video,Ep 11 ¿Como elegir un producto ganador para vender por internet?,https://www.youtube.com/watch?v=t-Pa81kFdY0,2585.0,F2_producto_nicho|F6_ventas_cierre,elegir_producto|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
cJBBNbjq_cA,video,¿Como vender Colágeno por internet?,https://www.youtube.com/watch?v=cJBBNbjq_cA,141.0,F6_ventas_cierre,mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
2lxMe82ghnc,video,Ep 10 Identifica el talento entre la multitud de candidatos,https://www.youtube.com/watch?v=2lxMe82ghnc,2561.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
_cGVFsG5Yqg,video,Lanzamiento de producto. Convierte un producto Artesanal en un negocio rentable.,https://www.youtube.com/watch?v=_cGVFsG5Yqg,813.0,F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
1KG5Wl3XApc,video,Ep 9 ¿Las agencias de publicidad ayudan a las empresas a vender?,https://www.youtube.com/watch?v=1KG5Wl3XApc,2517.0,F5_contenido_lanzamiento|F6_ventas_cierre|F7_ads_tracking,crear_contenido|mejorar_ventas|publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
58OaVvNaH_M,video,"Ep 8 ""Los productos tendencia son ¿Ganancias Rápidas o Riesgos Inevitables?""",https://www.youtube.com/watch?v=58OaVvNaH_M,3039.0,F2_producto_nicho|F5_contenido_lanzamiento,elegir_producto|crear_contenido,1,@beglobalpro,pending,,,,,,,,
-RMhX6B8zls,video,Sesión de Bienvenida al Sistema Be Global Pro mes de Diciembre,https://www.youtube.com/watch?v=-RMhX6B8zls,1340.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
swHGrqvuWKU,video,¿COMO EMPEZAR DESDE CERO? EN EL COMERCIO DIGITAL,https://www.youtube.com/watch?v=swHGrqvuWKU,3377.0,F1_entender_modelo,aprender_desde_cero,2,@beglobalpro,pending,,,,,,,,
QtYSS6Z75S4,video,EL IMPACTO DE TU MARCA PERSONAL EN EL EXITO DE TU NEGOCIO,https://www.youtube.com/watch?v=QtYSS6Z75S4,3551.0,F5_contenido_lanzamiento,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
mvgNtaxNizE,video,DE LO TRADICIONAL A LO DIGITAL,https://www.youtube.com/watch?v=mvgNtaxNizE,3204.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
89v2aAwZzeQ,video,CERTIFICADO E-COMMERCE MANAGER,https://www.youtube.com/watch?v=89v2aAwZzeQ,193.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
dJTxGrmPdL4,video,Sesión de Bienvenida al Sistema Be Global Pro mes de Octubre,https://www.youtube.com/watch?v=dJTxGrmPdL4,2114.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
VCexkOYtROc,video,Conversaciones sobre la prevención de adicciones en jovenes,https://www.youtube.com/watch?v=VCexkOYtROc,2959.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
2Eq5uqv6V9I,video,Sesión de Bienvenida al Sistema Be Global Pro mes de Septiembre,https://www.youtube.com/watch?v=2Eq5uqv6V9I,1532.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
PwSI2WDQIFM,video,Trabajemos juntos y crea un ecommerce altamente rentable,https://www.youtube.com/watch?v=PwSI2WDQIFM,4229.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
gResNn1aP9k,video,Sesión de Bienvenida al Sistema Be Global Pro mes de Agosto,https://www.youtube.com/watch?v=gResNn1aP9k,2741.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
Yv3vt35g0kk,video,Lanzamiento de nueva categoría,https://www.youtube.com/watch?v=Yv3vt35g0kk,2337.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
qJQnfzssmIA,video,Ep.3 Importaciones chinas,https://www.youtube.com/watch?v=qJQnfzssmIA,2983.0,F3_proveedor_margen,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
spdCn9I13Ns,video,Sesión de actualización Julio,https://www.youtube.com/watch?v=spdCn9I13Ns,3879.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
yT3IT2hkNQM,video,Ep.2 Todo sobre contabilidad para tu e-commerce,https://www.youtube.com/watch?v=yT3IT2hkNQM,3177.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
lonDKF5j4w0,video,Ep.1 ¡El poder de la comunicación efectiva!,https://www.youtube.com/watch?v=lonDKF5j4w0,3193.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
pIYlb_WLeoM,video,Objetivos de campaña en Facebook ads y hacks para vender en redes sociales,https://www.youtube.com/watch?v=pIYlb_WLeoM,3982.0,F5_contenido_lanzamiento|F6_ventas_cierre|F7_ads_tracking,crear_contenido|mejorar_ventas|publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
ie_iAA0asCo,video,EL NEGOCIO DEL DROPSHIPPING,https://www.youtube.com/watch?v=ie_iAA0asCo,2251.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
axnHVcUJMj4,video,Como persuadir a través del COPYWRITING,https://www.youtube.com/watch?v=axnHVcUJMj4,3234.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
jUQMxAr0ihY,video,Chat Selling: Vende más por mensajería,https://www.youtube.com/watch?v=jUQMxAr0ihY,2169.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
15UsOWdBB98,video,Sesión de Bienvenida al Sistema Be Global Pro mes de Abril,https://www.youtube.com/watch?v=15UsOWdBB98,2270.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
ALDCjFvxuls,video,"Educación tradicional, ahí no es",https://www.youtube.com/watch?v=ALDCjFvxuls,73.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
cmOGTUx0P4k,video,¿Sabes detectar buenas oportunidades?,https://www.youtube.com/watch?v=cmOGTUx0P4k,87.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
kczGRfalmYI,video,"Ecommerce, un antes y despúes en la vida",https://www.youtube.com/watch?v=kczGRfalmYI,124.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
Nv_L3Ny1oeo,video,Antes de invertir,https://www.youtube.com/watch?v=Nv_L3Ny1oeo,116.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
9muxeUYtstU,video,Métricas del ecommerce,https://www.youtube.com/watch?v=9muxeUYtstU,72.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
E5Xb26ljs_c,video,¿Estás pensando en invertir?,https://www.youtube.com/watch?v=E5Xb26ljs_c,62.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
EMd79HtMHm4,video,Gana dinero extra,https://www.youtube.com/watch?v=EMd79HtMHm4,77.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
aqBydCkhkho,video,Contabilidad para emprendedores,https://www.youtube.com/watch?v=aqBydCkhkho,2643.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
mKsPlBoMk6s,video,Ross Velazquez empresaria Hermosillense presente en el Ecommerce Experience,https://www.youtube.com/watch?v=mKsPlBoMk6s,32.0,F1_entender_modelo|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
PW8mmUph-D4,video,Funnel de ventas para tu eCommerce,https://www.youtube.com/watch?v=PW8mmUph-D4,3371.0,F1_entender_modelo|F6_ventas_cierre,mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
mYs6Aum_lmw,video,Éxito seguro,https://www.youtube.com/watch?v=mYs6Aum_lmw,62.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
wIZ1qB4rDC4,video,El DROPSHIPPING para adultos jóvenes,https://www.youtube.com/watch?v=wIZ1qB4rDC4,74.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
y2LyOoHyFzg,video,DROPSHIPPING,https://www.youtube.com/watch?v=y2LyOoHyFzg,70.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
sVm6uuGQ7dY,video,Tutorial Mercado Libre,https://www.youtube.com/watch?v=sVm6uuGQ7dY,66.0,F4_tienda_canal|F5_contenido_lanzamiento,vender_marketplace|crear_contenido,1,@beglobalpro,pending,,,,,,,,
Mxc7do5SEZ0,video,Registro fiscal para Marketplace,https://www.youtube.com/watch?v=Mxc7do5SEZ0,83.0,F1_entender_modelo,vender_marketplace,1,@beglobalpro,pending,,,,,,,,
OAhYOb-TCso,video,Cómo viralizar un video,https://www.youtube.com/watch?v=OAhYOb-TCso,80.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
iATNIONLUyw,video,¿Tu salario no es suficiente?,https://www.youtube.com/watch?v=iATNIONLUyw,68.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
hiqV0s7HLWc,video,Cuánto invertir en Facebook ADS,https://www.youtube.com/watch?v=hiqV0s7HLWc,67.0,F7_ads_tracking,publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
RZpUhvBqDuw,video,Creación de contenido para redes sociales,https://www.youtube.com/watch?v=RZpUhvBqDuw,2850.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
N9YN8_o5ZDs,video,Como manejar las finanzas de tu eCommerce,https://www.youtube.com/watch?v=N9YN8_o5ZDs,3041.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
cxG2zRvgYz8,video,Ideas de contenido creativo para tu Tienda de Bisutería,https://www.youtube.com/watch?v=cxG2zRvgYz8,3086.0,F4_tienda_canal|F5_contenido_lanzamiento,configurar_tienda|crear_contenido,1,@beglobalpro,pending,,,,,,,,
do6SxvYryco,video,Claves de Atención y Servicio al Cliente con Be Global Pro,https://www.youtube.com/watch?v=do6SxvYryco,3272.0,F6_ventas_cierre,mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
_1gJqmVN8lg,video,Trucos para diseñar en Canva y CapCut,https://www.youtube.com/watch?v=_1gJqmVN8lg,3071.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
_zzHzw49JRk,video,"Funnel de conversión: Qué es, cómo funciona?",https://www.youtube.com/watch?v=_zzHzw49JRk,3363.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
daiSq_-7hpY,video,Tu primera campaña de Amazon ADS para tu eCommerce,https://www.youtube.com/watch?v=daiSq_-7hpY,2232.0,F1_entender_modelo|F4_tienda_canal|F7_ads_tracking,vender_marketplace|publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
KXZ4OdoDMa0,video,eCommerce Accounting,https://www.youtube.com/watch?v=KXZ4OdoDMa0,3049.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
1DwndK1giIg,video,LA FRANQUICIA DIGITAL MAS RENTABLE EN MEXICO #ECOMMERCE #DROPSHIPPING,https://www.youtube.com/watch?v=1DwndK1giIg,4469.0,F1_entender_modelo|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
DzQKNWwrrzg,video,Los Pilares para vender más en Mercado Libre,https://www.youtube.com/watch?v=DzQKNWwrrzg,2746.0,F4_tienda_canal|F6_ventas_cierre,vender_marketplace|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
cWVV6EVlK3E,video,Bienvenida al programa Be Global Pro Marzo,https://www.youtube.com/watch?v=cWVV6EVlK3E,2629.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
lDg6Y4nHay8,video,VILMA NÚÑEZ INVITACION ECOMMERCE EXPERIENCE,https://www.youtube.com/watch?v=lDg6Y4nHay8,51.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
4gY4SyoMbRQ,video,Invitacion de Jorge Serratos a Ecommerce Experience,https://www.youtube.com/watch?v=4gY4SyoMbRQ,35.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
hhVQ1cW-koo,video,Porque SI deberías tener un eCommerce,https://www.youtube.com/watch?v=hhVQ1cW-koo,3033.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
RTC4R20TgtY,video,Reunion General Febrero Actualizacion de la pagina,https://www.youtube.com/watch?v=RTC4R20TgtY,1950.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
Kp9YuJEgo8g,video,ASÍ FUNCIONA EL ALGORITMO DE TIKTOK,https://www.youtube.com/watch?v=Kp9YuJEgo8g,2260.0,F5_contenido_lanzamiento,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
3H5paL-R-cM,video,Ecommerce y dropshipping con Be Global Pro,https://www.youtube.com/watch?v=3H5paL-R-cM,4384.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
BHWSVyStfI0,video,Sistema de dropshipping express en mexico + Educacion en el ecommerce,https://www.youtube.com/watch?v=BHWSVyStfI0,5345.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
F1v600abwwc,video,Base de datos para crear campañas publicitarias de publicos similares,https://www.youtube.com/watch?v=F1v600abwwc,2402.0,F5_contenido_lanzamiento|F7_ads_tracking,crear_contenido|publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
z3X0ZoC6DSM,video,Como usar mercado pago y vincularlo a tu tienda en linea,https://www.youtube.com/watch?v=z3X0ZoC6DSM,1832.0,F4_tienda_canal,configurar_tienda,1,@beglobalpro,pending,,,,,,,,
axeoMmyzE7I,video,Bienvenido noviembre BGP,https://www.youtube.com/watch?v=axeoMmyzE7I,2738.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
RlfZTzKPUu0,video,CREA CONTENIDO PARA VENDER POR INTERNET PARTE 1,https://www.youtube.com/watch?v=RlfZTzKPUu0,3366.0,F5_contenido_lanzamiento|F6_ventas_cierre,crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
8n1vTZ_A2m0,video,Funciones del business manager,https://www.youtube.com/watch?v=8n1vTZ_A2m0,3495.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
JGdGh02Xb1U,video,"Genera 100 mil pesos o mas al mes vendiendo por amazon, mercado libre, redes sociales, etc",https://www.youtube.com/watch?v=JGdGh02Xb1U,4915.0,F4_tienda_canal|F5_contenido_lanzamiento,vender_marketplace|crear_contenido,1,@beglobalpro,pending,,,,,,,,
z3raaymWARk,video,"Dropshipping, ecommerce con Be Global Pro Septiembre 2022",https://www.youtube.com/watch?v=z3raaymWARk,5319.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
Kn132zxpKQc,video,Evento E-Commerce,https://www.youtube.com/watch?v=Kn132zxpKQc,38.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
yLyBmGS3in0,video,Estrategia de Contenido,https://www.youtube.com/watch?v=yLyBmGS3in0,3932.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
66wTNKWnD_E,video,Expo Franquicia Guadalajara 2022,https://www.youtube.com/watch?v=66wTNKWnD_E,50.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
4HwLBSDDG44,video,Ecommerce desde cero clase 1,https://www.youtube.com/watch?v=4HwLBSDDG44,7771.0,F1_entender_modelo,aprender_desde_cero,2,@beglobalpro,pending,,,,,,,,
BbyfYJoJFJc,video,Clase 2 el ABC del ecommerce,https://www.youtube.com/watch?v=BbyfYJoJFJc,6038.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
5U7MFg8dzMs,video,Ponerle precio a los productos Amazon y ML,https://www.youtube.com/watch?v=5U7MFg8dzMs,3246.0,F2_producto_nicho|F4_tienda_canal|F6_ventas_cierre,elegir_producto|vender_marketplace|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
uKkrwJyDQgs,video,Clase 1 ABC del ecommerce,https://www.youtube.com/watch?v=uKkrwJyDQgs,4720.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
MK9CiwZW3jg,video,¿Como el funciona el sistema de dropshipping express de Be Global Pro?,https://www.youtube.com/watch?v=MK9CiwZW3jg,1638.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
qXmghMDUIvY,video,"Upsells, Cross-sells y downsells para vender más en tu tienda en línea",https://www.youtube.com/watch?v=qXmghMDUIvY,3049.0,F4_tienda_canal|F6_ventas_cierre,configurar_tienda|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
Eah2wYmEMBY,video,"Como generar arriba de $100,000 mxn al mes con el ecommerce.",https://www.youtube.com/watch?v=Eah2wYmEMBY,5669.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
MGmLcHVjsZc,video,Como dar seguimientos correctos,https://www.youtube.com/watch?v=MGmLcHVjsZc,1324.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
eVp4HbaXJP8,video,Haz dropshipping con marketplace de facebook,https://www.youtube.com/watch?v=eVp4HbaXJP8,2924.0,F1_entender_modelo,vender_marketplace,1,@beglobalpro,pending,,,,,,,,
-8SQw4HC9_s,video,Campaña en facebook ads para el dia de las madres paso a paso,https://www.youtube.com/watch?v=-8SQw4HC9_s,871.0,F5_contenido_lanzamiento|F7_ads_tracking,aprender_desde_cero|crear_contenido|publicidad_tracking,2,@beglobalpro,pending,,,,,,,,
iqoCSA2PigY,video,Vende más por whatsapp #ventas #negocios #ecommerce #tiendaonline,https://www.youtube.com/watch?v=iqoCSA2PigY,120.0,F1_entender_modelo|F4_tienda_canal|F6_ventas_cierre,configurar_tienda|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
Mvi8Rch_4DE,video,COMO VENDER EN AMAZON DE FORMA EXITOSA,https://www.youtube.com/watch?v=Mvi8Rch_4DE,1700.0,F4_tienda_canal|F6_ventas_cierre,vender_marketplace|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
Fb_pR8VCorc,video,Como vender por Instagram - Tendencias 2022,https://www.youtube.com/watch?v=Fb_pR8VCorc,3440.0,F2_producto_nicho|F5_contenido_lanzamiento|F6_ventas_cierre,elegir_producto|crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
TqXgE19ax0Y,video,Aprende a usar la plataforma de Skydrop y haz envios nacionales,https://www.youtube.com/watch?v=TqXgE19ax0Y,4947.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
odxrnFm-CXk,video,El tema fiscal para tu eCommerce.,https://www.youtube.com/watch?v=odxrnFm-CXk,4569.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
DaDLmG0UIng,video,Clase 5 ABC del ecommerce,https://www.youtube.com/watch?v=DaDLmG0UIng,636.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
zPxbwOFTEL0,video,Clase 4 ABC del ecommerce,https://www.youtube.com/watch?v=zPxbwOFTEL0,919.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
BdtbYQNw6WQ,video,Clase 3 ABC del ecommerce,https://www.youtube.com/watch?v=BdtbYQNw6WQ,1412.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
Gl5gr4FHKB0,video,Clase 2 ABC del ecommerce,https://www.youtube.com/watch?v=Gl5gr4FHKB0,565.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
dMluI2pL4Bw,video,Clase 1 ¿Que es el ecommerce?,https://www.youtube.com/watch?v=dMluI2pL4Bw,348.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
-1zuy3SFSgo,video,Estrategia para instagram,https://www.youtube.com/watch?v=-1zuy3SFSgo,2798.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
